Ticker,DTYYYYMMDD,Date,Open,High,Low,Close,Volume,Log_Return,Volatility_20d,SMA_10,SMA_30,RSI_14
BTC,20141210,2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,-0.016760020464782286,0.018712462217400302,369.24010009765624,375.29469807942706,33.05404205483377
BTC,20141211,2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,32431300,0.011884754732860379,0.01843608611191527,366.36620178222654,374.7217315673828,35.860583198558274
BTC,20141212,2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,0.005791883069589239,0.018434463063933697,363.48890075683596,372.35443115234375,31.0359086326102
BTC,20141213,2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,-0.014761954756862644,0.015993645050123326,360.7255004882812,369.9091318766276,29.092619802568095
BTC,20141214,2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,0.012177354377937011,0.015042540499052313,358.9282989501953,368.3695983886719,30.84119140895281
BTC,20141215,2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,-0.01804122065223821,0.01539223105542396,355.77739868164065,367.3433319091797,27.10263459304724
BTC,20141216,2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,-0.05439412969735232,0.01884532001717848,351.0050994873047,365.3159993489583,19.93926173619873
BTC,20141217,2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,-0.022529037468551814,0.01905550139047999,345.47319946289065,363.0615997314453,19.724826499701308
BTC,20141218,2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,-0.026555352175350936,0.018532860867309174,340.4218994140625,360.9348663330078,19.10205186870151
BTC,20141219,2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.02049210790497289,0.01966803562579543,336.9842987060547,358.84446614583334,18.406462246054957
BTC,20141220,2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,0.037401783536729974,0.021964237160593463,335.34339904785156,357.9149993896484,28.329857252276355
BTC,20141221,2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,-0.02800742641911091,0.022322793337384517,332.37709655761716,356.9148325602213,25.831703285742464
BTC,20141222,2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,0.03383962868132819,0.02408087193525112,330.3114959716797,356.2136983235677,36.36494924684319
BTC,20141223,2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,0.008060580781696913,0.02418966823220098,329.0310943603516,355.11366475423176,41.44105313542697
BTC,20141224,2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,-0.036643529605327387,0.02510259680784731,326.1212951660156,353.3014312744141,39.09585831630177
BTC,20141225,2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,-0.010992379373534256,0.024339175108997475,323.4875946044922,351.4234313964844,35.506150838169816
BTC,20141226,2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,0.02756574140127263,0.025630462952602868,323.57379455566405,350.0752319335937,39.3465528605942
BTC,20141227,2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,-0.03747331232117634,0.026457648113496365,323.1824951171875,348.2816650390625,37.13072196387447
BTC,20141228,2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,0.004346879974207228,0.02580044477759307,323.766796875,346.3080657958984,35.61625687284442
BTC,20141229,2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,-0.014507111911498328,0.02542266884755191,323.24949951171874,344.2140329996745,36.13551864701554
BTC,20141230,2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,-0.0062014705350289445,0.02529580045574367,321.3276000976563,341.970366414388,41.95709673193312
BTC,20141231,2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.029977023965103558,0.02625288523497513,321.2626007080078,340.00196634928386,50.2011402985927
BTC,20150101,2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,-0.018738274882211695,0.026318565927487342,319.4989013671875,337.7664326985677,51.40929042276327
BTC,20150102,2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0024886192856885233,0.026290306710017922,317.54490356445314,335.7671661376953,48.529164719414624
BTC,20150103,2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,-0.11402781772464736,0.035508816293988034,313.3997039794922,332.8164326985677,29.183790341091935
BTC,20150104,2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,-0.061958949741243954,0.03726868603563418,307.9184051513672,329.0611328125,27.37123208309613
BTC,20150105,2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.03816904066200965,0.03765442974847637,302.5734039306641,325.7174326578776,26.925194135430843
BTC,20150106,2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0417958802770686,0.039134915940568206,299.6060028076172,322.7538991292318,31.869934910137147
BTC,20150107,2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0280729729527459,0.03949629236408785,297.3158020019531,320.5014994303385,39.11674970783657
BTC,20150108,2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,-0.038046038508232904,0.03984550422811558,294.3837005615234,318.20583292643227,36.98624888303835
BTC,20150109,2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.02460744467252288,0.039214047625830896,292.3507995605469,316.3405995686849,36.120397482467595
BTC,20150110,2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,-0.05525782685593136,0.040458593973739854,287.81109924316405,313.8169321695963,35.19563729459986
BTC,20150111,2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,-0.03381165828602173,0.03961808351535424,282.9522003173828,310.9208658854167,32.39131607683339
BTC,20150112,2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.008008149758100299,0.039616748631490076,278.2285980224609,308.26819864908856,34.421554739119486
BTC,20150113,2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,-0.17030572694913534,0.05311981769718539,272.7064971923828,304.0758321126302,26.939374937111268
BTC,20150114,2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,-0.23755771549530522,0.07228836964354558,264.0972961425781,298.5010986328125,18.04524694720864
BTC,20150115,2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.164002352794029,0.08349124694905873,257.63429565429686,294.5938313802083,28.961377506245086
BTC,20150116,2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,-0.008360051860799687,0.08346695131274724,249.8250961303711,290.8711980183919,28.53494686482489
BTC,20150117,2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,-0.043393840687305896,0.08339059576930442,240.31739501953126,287.1333312988281,31.734361384465643
BTC,20150118,2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,0.05411005929718177,0.08516203485629217,233.01639556884766,283.5498652140299,37.657328962842755
BTC,20150119,2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,0.02127073585047844,0.08561363516816897,225.4616958618164,279.71336517333987,35.967662821384764
BTC,20150120,2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,-0.016641349425745678,0.08485710398038568,219.11359710693358,276.0624323527018,31.67045090633107
BTC,20150121,2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,0.07114626123199319,0.08731549191773975,215.23729705810547,272.5627995808919,34.07013978339205
BTC,20150122,2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.02828326756390444,0.0877965632212205,211.79829864501954,269.1906000773112,37.94805798996704
BTC,20150123,2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,-0.002260455630801953,0.08466233495047909,212.5000991821289,266.2021001180013,35.66555470057027
BTC,20150124,2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,0.06229262485473296,0.08516039305595512,219.47449951171876,263.83006693522134,43.26352602795665
BTC,20150125,2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,0.023411802380044453,0.08484650017159424,223.86190032958984,261.35653330485025,46.965306989103475
BTC,20150126,2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.07497944406522498,0.08610291880373268,230.39949951171874,259.943532816569,51.324069833032844
BTC,20150127,2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,-0.03724435725045598,0.0861300755112881,236.8210006713867,258.15139923095705,60.30859993518665
BTC,20150128,2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,-0.11900073718364432,0.08957169711558455,239.17859954833983,255.52623189290364,66.9907819355123
BTC,20150129,2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,-0.0017200206333921858,0.08923555776065574,241.0438003540039,252.95209859212238,58.90461805616747
BTC,20150130,2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,-0.030823974429389264,0.0887623461343898,242.55480041503907,249.82649892171224,56.62886074615829
BTC,20150131,2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,-0.040380437381728564,0.08886842439578557,241.61150054931642,246.60033264160157,56.578115062464065
BTC,20150201,2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.04279332203631927,0.08957717083474769,240.96809997558594,243.66499888102214,56.07944606116489
BTC,20150202,2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.04840574994570224,0.08176414191663292,241.5031005859375,242.23656565348307,58.14034999866645
BTC,20150203,2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,-0.04710245086441019,0.060688188133739565,239.44520111083983,241.00566558837892,55.28430636875597
BTC,20150204,2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,-0.0018277448453036722,0.049071409551411434,236.75870056152343,239.41829884847004,49.983794976415034
BTC,20150205,2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,-0.0438935079933491,0.0501695125656143,231.12250061035155,237.1156987508138,44.139032542691226
BTC,20150206,2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,0.02346618327569626,0.04919522183628283,227.00160064697266,234.7133321126302,46.30572369032718
BTC,20150207,2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,0.0243911975438062,0.04808480449666588,226.3855010986328,232.86016540527345,42.51160806505585
BTC,20150208,2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,-0.01924847748019274,0.04817135079943515,225.37540130615236,230.62696584065756,38.57515441651591
BTC,20150209,2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,-0.01489018780860793,0.048137356885266144,224.74390106201173,228.8040995279948,27.034149481362988
BTC,20150210,2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,-0.0012319433610069224,0.04530588124720018,224.9814010620117,227.2767328898112,29.504378949336413
BTC,20150211,2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,-0.002979369869067089,0.044757303608177916,224.20270080566405,225.65636647542317,40.50241486226317
BTC,20150212,2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,0.01169767654801286,0.04488044837780059,222.556201171875,225.5198003133138,42.63136759672189
BTC,20150213,2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,0.05978710744575146,0.04469334003411921,223.37210083007812,227.43060048421225,55.215646284548015
BTC,20150214,2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,0.08892349379425551,0.04890048151619126,226.4189025878906,229.01316782633464,70.08293601934717
BTC,20150215,2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,-0.09148384584019954,0.04975227566473089,228.19030303955077,229.9041010538737,53.49895871021688
BTC,20150216,2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,-0.00419058296067406,0.04926293363132159,229.3480026245117,231.05686798095704,47.8488191456373
BTC,20150217,2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,0.04091862847771824,0.042458846492664896,230.93360290527343,232.16590118408203,58.110167641641056
BTC,20150218,2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,-0.03035636359272711,0.043070420990264736,232.22500305175782,232.88140157063802,54.4011764700167
BTC,20150219,2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,0.01660519034172677,0.04255183022894075,234.24230346679687,233.8470016479492,61.37734226833249
BTC,20150220,2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,0.014444690551578291,0.04136143976426476,236.6363037109375,234.40973510742188,60.73770728176134
BTC,20150221,2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,0.003092238871982713,0.04043031079555196,239.17120361328125,234.78066813151042,58.79067697871797
BTC,20150222,2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,-0.035619980715916974,0.03990545742401925,240.5925033569336,234.8839350382487,56.30412354084654
BTC,20150223,2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,0.012277195944320576,0.038435630213771284,240.93900299072266,234.58543497721354,59.4600568427827
BTC,20150224,2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,-0.0006574070841032816,0.03842959450680064,239.0804016113281,234.08600158691405,59.52841732243668
BTC,20150225,2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,-0.005312847871439998,0.03691386998453971,239.34490203857422,232.88590189615886,59.163853758638204
BTC,20150226,2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,-0.004406063968623295,0.03668484332770948,239.60320129394532,231.98426818847656,57.46293880318062
BTC,20150227,2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,0.07102164294766813,0.03948497978177015,240.6250015258789,232.64803517659504,59.022663042498905
BTC,20150228,2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,0.001712282492500946,0.039071778716708506,242.418701171875,233.3397018432617,48.10089540698647
BTC,20150301,2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,0.023089070174587865,0.03890167944627395,244.4106002807617,234.4656016031901,69.8397390856656
BTC,20150302,2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,0.05774631039705618,0.040344426119413,247.59970092773438,236.40580190022786,76.66144882537853
BTC,20150303,2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,0.021645212985012714,0.040260876347209915,251.31650085449218,238.23013509114583,75.49460969338281
BTC,20150304,2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,-0.03104098668249274,0.0414256845974901,255.0280014038086,239.3922353108724,74.17799237661109
BTC,20150305,2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,0.011236844892019125,0.0397693109210639,258.75660247802733,241.02256876627604,73.87875426299959
BTC,20150306,2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,-0.012589019563885341,0.03509896803652615,262.1554016113281,242.55156860351562,69.26517087765258
BTC,20150307,2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,0.012889423033744005,0.027195416530114248,266.0345001220703,244.52323506673176,70.36314133630562
BTC,20150308,2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,-0.006926764001895432,0.02726742041465189,269.8273010253906,246.2595016479492,76.93010265886227
BTC,20150309,2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,0.05410555539115712,0.02824742905474189,273.4052001953125,248.3212682088216,80.33521118113447
BTC,20150310,2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,0.007406767027843437,0.02672406716550831,277.1549011230469,250.5995351155599,80.97726004370864
BTC,20150311,2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,0.015707453323950217,0.026714088590367443,280.77260131835936,253.14183502197267,83.11690360197815
BTC,20150312,2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,-0.006855895378802532,0.026971533594227593,282.64100036621096,255.62566833496095,82.21015466571933
BTC,20150313,2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,-0.0311121803793417,0.0284388011612767,283.00450134277344,257.8307352701823,69.32191481490156
